client_ref,order_id,duration,deadline,known_difficult,created_on,last_modified_on,created_on_time,deadline_period,order_weekday,order_hours
7e1588c754-d4c9ad52-1602708618784519643,NA,301.0500000000002,1602769866,0,1602708667,1602708667,2020-10-14T20:51:07Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708666033212022,NA,302.72000000000025,1602769866,0,1602708667,1602708667,2020-10-14T20:51:07Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708664067329545,NA,291.9400000000005,1602769864,0,1602708665,1602708665,2020-10-14T20:51:05Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708632309852001,NA,300.3900000000003,1602769863,0,1602708664,1602708664,2020-10-14T20:51:04Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708613582778842,NA,292.8800000000001,1602769856,0,1602708658,1602708658,2020-10-14T20:50:58Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708642214453234,NA,306.15,1602769843,0,1602708644,1602708644,2020-10-14T20:50:44Z,17,Wed,20
7e1588c754-d4c9ad52-1602708643042407978,NA,300.4799999999999,1602769843,0,1602708644,1602708644,2020-10-14T20:50:44Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708600143538670,NA,296.6500000000001,1602769816,0,1602708617,1602708617,2020-10-14T20:50:17Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708612372653574,NA,314.24,1602769812,0,1602708613,1602708613,2020-10-14T20:50:13Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708575479943012,NA,303.65,1602769793,0,1602708594,1602708594,2020-10-14T20:49:54Z,17,Wed,20
7e1588c754-d4c9ad52-1602708578877439800,NA,298.0300000000002,1602769779,0,1602708580,1602708580,2020-10-14T20:49:40Z,17,Wed,20
2dfd3bf3c9-f0c588c9-1602708557847532904,NA,302.01,1602769758,0,1602708559,1602708559,2020-10-14T20:49:19Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708415652411124,NA,297.7199999999998,1602769637,0,1602708438,1602708438,2020-10-14T20:47:18Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708405266472762,NA,297.7000000000007,1602769623,0,1602708424,1602708424,2020-10-14T20:47:04Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708421174443037,NA,302.9800000000005,1602769621,0,1602708422,1602708422,2020-10-14T20:47:02Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708413332604080,NA,306.82500000000005,1602769614,0,1602708415,1602708415,2020-10-14T20:46:55Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708329297079627,NA,304.09999999999945,1602769605,0,1602708408,1602708408,2020-10-14T20:46:48Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708384594345628,NA,294.3699999999999,1602769587,0,1602708398,1602708398,2020-10-14T20:46:38Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708285370899498,NA,292.7000000000003,1602769556,0,1602708360,1602708360,2020-10-14T20:46:00Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708341686463765,NA,300.3899999999994,1602769545,0,1602708346,1602708346,2020-10-14T20:45:46Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708339277000160,NA,307.6199999999999,1602769539,0,1602708344,1602708344,2020-10-14T20:45:44Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708255666080373,NA,305.3199999999997,1602769521,0,1602708322,1602708322,2020-10-14T20:45:22Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708278284632124,NA,288.46999999999935,1602769517,0,1602708318,1602708318,2020-10-14T20:45:18Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708297603049710,NA,299.8299999999999,1602769503,0,1602708314,1602708314,2020-10-14T20:45:14Z,17,Wed,20
2f912eccb5-5549c3e9-1602708108317895269,NA,299.25,1602769497,0,1602708304,1602708304,2020-10-14T20:45:04Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708209394744565,NA,307.895,1602769476,0,1602708277,1602708277,2020-10-14T20:44:37Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708233190048524,NA,305.0100000000002,1602769468,0,1602708270,1602708270,2020-10-14T20:44:30Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708258297825522,NA,305.15999999999985,1602769459,0,1602708260,1602708260,2020-10-14T20:44:20Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708259526725392,NA,306.41999999999996,1602769459,0,1602708260,1602708260,2020-10-14T20:44:20Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708255610255979,NA,304.02999999999975,1602769455,0,1602708257,1602708257,2020-10-14T20:44:17Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708157205584094,NA,299.65000000000055,1602769454,0,1602708255,1602708255,2020-10-14T20:44:15Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708250841849907,NA,264.4499999999998,1602769451,0,1602708252,1602708252,2020-10-14T20:44:12Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708149383780218,NA,297.77999999999975,1602769447,0,1602708247,1602708247,2020-10-14T20:44:07Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708231930829969,NA,301.91999999999985,1602769439,0,1602708240,1602708240,2020-10-14T20:44:00Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708231887309568,NA,311.58000000000015,1602769437,0,1602708238,1602708238,2020-10-14T20:43:58Z,17,Wed,20
2f912eccb5-5549c3e9-1602708230285742525,NA,299.55999999999995,1602769430,0,1602708231,1602708231,2020-10-14T20:43:51Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708226137470186,NA,300.50000000000045,1602769426,0,1602708227,1602708227,2020-10-14T20:43:47Z,17,Wed,20
2f912eccb5-5549c3e9-1602708204235844717,NA,323.36,1602769404,0,1602708205,1602708205,2020-10-14T20:43:25Z,17,Wed,20
2f912eccb5-5549c3e9-1602708200479775487,NA,302.3599999999997,1602769400,0,1602708201,1602708201,2020-10-14T20:43:21Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708124906668080,NA,299.55999999999995,1602769391,0,1602708192,1602708192,2020-10-14T20:43:12Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708185340098465,NA,300.4500000000007,1602769386,0,1602708187,1602708187,2020-10-14T20:43:07Z,17,Wed,20
2f912eccb5-5549c3e9-1602708099225777215,NA,297.3800000000001,1602769380,0,1602708181,1602708181,2020-10-14T20:43:01Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708107039277317,NA,308.14,1602769378,0,1602708180,1602708180,2020-10-14T20:43:00Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708152044907124,NA,299.2400000000001,1602769376,0,1602708177,1602708177,2020-10-14T20:42:57Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708162302494552,NA,294.2000000000003,1602769363,0,1602708175,1602708175,2020-10-14T20:42:55Z,17,Wed,20
9352a77f90-5039f798-1602708079996296141,NA,307.34000000000015,1602769357,0,1602708163,1602708163,2020-10-14T20:42:43Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708046543031014,NA,304.36,1602769343,0,1602708146,1602708146,2020-10-14T20:42:26Z,17,Wed,20
2f912eccb5-5549c3e9-1602708135290357472,NA,308.14,1602769340,0,1602708145,1602708145,2020-10-14T20:42:25Z,17,Wed,20
b260a169fb-3d8d7ff0-1602708123647053295,NA,305.9000000000001,1602769324,0,1602708126,1602708126,2020-10-14T20:42:06Z,17,Wed,20
2f912eccb5-5549c3e9-1602708070451962650,NA,304.36,1602769316,0,1602708117,1602708117,2020-10-14T20:41:57Z,17,Wed,20
9352a77f90-5039f798-1602708007437912212,NA,297.5599999999995,1602769310,0,1602708111,1602708111,2020-10-14T20:41:51Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707968753809636,NA,301.8899999999999,1602769290,0,1602708109,1602708109,2020-10-14T20:41:49Z,17,Wed,20
2f912eccb5-5549c3e9-1602708072064913563,NA,298.43000000000006,1602769303,0,1602708107,1602708107,2020-10-14T20:41:47Z,17,Wed,20
9352a77f90-5039f798-1602707960467870847,NA,304.59000000000015,1602769299,0,1602708107,1602708107,2020-10-14T20:41:47Z,17,Wed,20
2f912eccb5-5549c3e9-1602708068060896532,NA,301.8899999999999,1602769303,0,1602708104,1602708104,2020-10-14T20:41:44Z,17,Wed,20
9352a77f90-5039f798-1602707936180260815,NA,300.3800000000001,1602769283,0,1602708100,1602708100,2020-10-14T20:41:40Z,17,Wed,20
2f912eccb5-5549c3e9-1602708093549605391,NA,299.65000000000055,1602769296,0,1602708099,1602708099,2020-10-14T20:41:39Z,17,Wed,20
2f912eccb5-5549c3e9-1602708054510490977,NA,301,1602769291,0,1602708095,1602708095,2020-10-14T20:41:35Z,17,Wed,20
9352a77f90-5039f798-1602707958670834801,NA,299.9200000000001,1602769290,0,1602708091,1602708091,2020-10-14T20:41:31Z,17,Wed,20
e31d888f33-5e67224d-1602707980854697896,NA,298.16999999999985,1602769277,0,1602708088,1602708088,2020-10-14T20:41:28Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708048434133812,NA,313.1100000000006,1602769287,0,1602708088,1602708088,2020-10-14T20:41:28Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707936286801834,NA,301,1602769282,0,1602708084,1602708084,2020-10-14T20:41:24Z,17,Wed,20
9352a77f90-5039f798-1602707975812269277,NA,300.9100000000003,1602769274,0,1602708079,1602708079,2020-10-14T20:41:19Z,17,Wed,20
2f912eccb5-5549c3e9-1602708067528186594,NA,304.97999999999956,1602769268,0,1602708078,1602708078,2020-10-14T20:41:18Z,17,Wed,20
2f912eccb5-5549c3e9-1602708049366442076,NA,289.6799999999994,1602769261,0,1602708069,1602708069,2020-10-14T20:41:09Z,17,Wed,20
e31d888f33-5e67224d-1602707912309824134,NA,302.5500000000002,1602769242,0,1602708045,1602708045,2020-10-14T20:40:45Z,17,Wed,20
9352a77f90-5039f798-1602707899968805222,NA,296.6299999999999,1602769224,0,1602708027,1602708027,2020-10-14T20:40:27Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707890038429239,NA,323.36,1602769211,0,1602708013,1602708013,2020-10-14T20:40:13Z,17,Wed,20
ec0a529d9b-710cd7f0-1602708008745044303,NA,304.97999999999956,1602769209,0,1602708010,1602708010,2020-10-14T20:40:10Z,17,Wed,20
2f912eccb5-5549c3e9-1602707988291034544,NA,297.77999999999975,1602769191,0,1602707992,1602707992,2020-10-14T20:39:52Z,17,Wed,20
2f912eccb5-5549c3e9-1602707979928650823,NA,217.03000000000065,1602769187,0,1602707988,1602707988,2020-10-14T20:39:48Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707969509804527,NA,300.98,1602769170,0,1602707971,1602707971,2020-10-14T20:39:31Z,17,Wed,20
9352a77f90-5039f798-1602707834700016049,NA,303.3300000000004,1602769148,0,1602707949,1602707949,2020-10-14T20:39:09Z,17,Wed,20
2f912eccb5-5549c3e9-1602707918097836909,NA,302.05999999999995,1602769134,0,1602707934,1602707934,2020-10-14T20:38:54Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707889012736795,NA,297,1602769120,0,1602707925,1602707925,2020-10-14T20:38:45Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707890614265750,NA,299.25,1602769118,0,1602707919,1602707919,2020-10-14T20:38:39Z,17,Wed,20
e31d888f33-5e67224d-1602707808935177258,NA,304.01,1602769112,0,1602707913,1602707913,2020-10-14T20:38:33Z,17,Wed,20
2f912eccb5-5549c3e9-1602707909474852880,NA,300.4200000000001,1602769109,0,1602707910,1602707910,2020-10-14T20:38:30Z,17,Wed,20
e31d888f33-5e67224d-1602707850898689322,NA,302.90999999999985,1602769094,0,1602707895,1602707895,2020-10-14T20:38:15Z,17,Wed,20
2f912eccb5-5549c3e9-1602707885618668402,NA,313.1100000000006,1602769086,0,1602707887,1602707887,2020-10-14T20:38:07Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707831787631266,NA,300.4200000000001,1602769078,0,1602707879,1602707879,2020-10-14T20:37:59Z,17,Wed,20
9352a77f90-5039f798-1602707748172784219,NA,300.1700000000001,1602769067,0,1602707868,1602707868,2020-10-14T20:37:48Z,17,Wed,20
2f912eccb5-5549c3e9-1602707861678818966,NA,294.2000000000003,1602769062,0,1602707862,1602707862,2020-10-14T20:37:42Z,17,Wed,20
e31d888f33-5e67224d-1602707710707260951,NA,306.7800000000001,1602769055,0,1602707856,1602707856,2020-10-14T20:37:36Z,17,Wed,20
2f912eccb5-5549c3e9-1602707853340852971,NA,300.98,1602769053,0,1602707854,1602707854,2020-10-14T20:37:34Z,17,Wed,20
e31d888f33-5e67224d-1602707842636114768,NA,304.23999999999995,1602769042,0,1602707843,1602707843,2020-10-14T20:37:23Z,17,Wed,20
2f912eccb5-5549c3e9-1602707807754941351,NA,294.8499999999999,1602769025,0,1602707826,1602707826,2020-10-14T20:37:06Z,17,Wed,20
e31d888f33-5e67224d-1602707684659081159,NA,303.4499999999998,1602769018,0,1602707819,1602707819,2020-10-14T20:36:59Z,17,Wed,20
2f912eccb5-5549c3e9-1602707815527496815,NA,297,1602769016,0,1602707816,1602707816,2020-10-14T20:36:56Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707763261488317,NA,302.05999999999995,1602768984,0,1602707785,1602707785,2020-10-14T20:36:25Z,17,Wed,20
2f912eccb5-5549c3e9-1602707780705337104,NA,292.8799999999999,1602768981,0,1602707782,1602707782,2020-10-14T20:36:22Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707765188500418,NA,302.3599999999997,1602768979,0,1602707780,1602707780,2020-10-14T20:36:20Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707765388536664,NA,294.8499999999999,1602768966,0,1602707768,1602707768,2020-10-14T20:36:08Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707766393949964,NA,292.8799999999999,1602768967,0,1602707768,1602707768,2020-10-14T20:36:08Z,17,Wed,20
e31d888f33-5e67224d-1602707655583593500,NA,303.79999999999995,1602768949,0,1602707750,1602707750,2020-10-14T20:35:50Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707747738129110,NA,217.03000000000065,1602768948,0,1602707749,1602707749,2020-10-14T20:35:49Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707670555053116,NA,298.43000000000006,1602768945,0,1602707746,1602707746,2020-10-14T20:35:46Z,17,Wed,20
9352a77f90-5039f798-1602707739507196350,NA,124.67000000000007,1602768940,0,1602707741,1602707741,2020-10-14T20:35:41Z,17,Wed,20
e31d888f33-5e67224d-1602707725441086628,NA,298.67999999999984,1602768925,0,1602707726,1602707726,2020-10-14T20:35:26Z,17,Wed,20
e31d888f33-5e67224d-1602707576995980709,NA,287.40999999999985,1602768912,0,1602707713,1602707713,2020-10-14T20:35:13Z,17,Wed,20
e31d888f33-5e67224d-1602707576129279667,NA,297.8800000000001,1602768910,0,1602707712,1602707712,2020-10-14T20:35:12Z,17,Wed,20
7b78b0f346-36a5754e-1602707632749547283,NA,293.7199999999998,1602768906,0,1602707707,1602707707,2020-10-14T20:35:07Z,17,Wed,20
9352a77f90-5039f798-1602707627645864018,NA,299.46000000000004,1602768904,0,1602707706,1602707706,2020-10-14T20:35:06Z,17,Wed,20
e31d888f33-5e67224d-1602707580745836435,NA,300.7000000000003,1602768902,0,1602707703,1602707703,2020-10-14T20:35:03Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707688901615371,NA,294.15999999999997,1602768891,0,1602707697,1602707697,2020-10-14T20:34:57Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707693099822872,NA,289.6799999999994,1602768893,0,1602707694,1602707694,2020-10-14T20:34:54Z,17,Wed,20
ec0a529d9b-710cd7f0-1602707669326201606,NA,297.3800000000001,1602768869,0,1602707670,1602707670,2020-10-14T20:34:30Z,17,Wed,20
2f912eccb5-5549c3e9-1602707668010992035,NA,294.15999999999997,1602768868,0,1602707669,1602707669,2020-10-14T20:34:29Z,17,Wed,20
7b78b0f346-36a5754e-1602707613335118791,NA,300.40999999999985,1602768850,0,1602707651,1602707651,2020-10-14T20:34:11Z,17,Wed,20
9352a77f90-5039f798-1602707598963295103,NA,302.2699999999995,1602768849,0,1602707651,1602707651,2020-10-14T20:34:11Z,17,Wed,20
e31d888f33-5e67224d-1602707603652004407,NA,313.0699999999997,1602768850,0,1602707651,1602707651,2020-10-14T20:34:11Z,17,Wed,20
287a486eb0-51b0c0f2-1602707613276377542,NA,300.4200000000001,1602768849,0,1602707650,1602707650,2020-10-14T20:34:10Z,17,Wed,20
e31d888f33-5e67224d-1602707645606104979,NA,309.5699999999997,1602768846,0,1602707647,1602707647,2020-10-14T20:34:07Z,17,Wed,20
9352a77f90-5039f798-1602707593956966854,NA,300.1300000000001,1602768843,0,1602707645,1602707645,2020-10-14T20:34:05Z,17,Wed,20
e31d888f33-5e67224d-1602707593602322589,NA,299.70000000000005,1602768843,0,1602707644,1602707644,2020-10-14T20:34:04Z,17,Wed,20
7b78b0f346-36a5754e-1602707615069549202,NA,305.80999999999995,1602768815,0,1602707616,1602707616,2020-10-14T20:33:36Z,17,Wed,20
9352a77f90-5039f798-1602707581679283343,NA,299.60000000000036,1602768800,0,1602707603,1602707603,2020-10-14T20:33:23Z,17,Wed,20
7b78b0f346-36a5754e-1602707585988309357,NA,301.27,1602768786,0,1602707587,1602707587,2020-10-14T20:33:07Z,17,Wed,20
287a486eb0-51b0c0f2-1602707374309650110,NA,299.55999999999995,1602768769,0,1602707571,1602707571,2020-10-14T20:32:51Z,17,Wed,20
9352a77f90-5039f798-1602707523621250905,NA,300.4,1602768753,0,1602707554,1602707554,2020-10-14T20:32:34Z,17,Wed,20
9352a77f90-5039f798-1602707540098170345,NA,301.77000000000044,1602768743,0,1602707546,1602707546,2020-10-14T20:32:26Z,17,Wed,20
7b78b0f346-36a5754e-1602707521514421632,NA,300.8000000000002,1602768736,0,1602707537,1602707537,2020-10-14T20:32:17Z,17,Wed,20
e31d888f33-5e67224d-1602707512050471915,NA,292.27000000000044,1602768734,0,1602707535,1602707535,2020-10-14T20:32:15Z,17,Wed,20
7b78b0f346-36a5754e-1602707531135288753,NA,295.2199999999998,1602768731,0,1602707532,1602707532,2020-10-14T20:32:12Z,17,Wed,20
9352a77f90-5039f798-1602707524004285628,NA,298.46000000000004,1602768726,0,1602707530,1602707530,2020-10-14T20:32:10Z,17,Wed,20
9352a77f90-5039f798-1602707523290794496,NA,307.02,1602768723,0,1602707524,1602707524,2020-10-14T20:32:04Z,17,Wed,20
9352a77f90-5039f798-1602707491852813550,NA,299.7599999999993,1602768716,0,1602707517,1602707517,2020-10-14T20:31:57Z,17,Wed,20
9352a77f90-5039f798-1602707515488944896,NA,303.72000000000025,1602768715,0,1602707516,1602707516,2020-10-14T20:31:56Z,17,Wed,20
7b78b0f346-36a5754e-1602707507994119718,NA,303.4300000000003,1602768715,0,1602707516,1602707516,2020-10-14T20:31:56Z,17,Wed,20
7b78b0f346-36a5754e-1602707507376246121,NA,298.4000000000001,1602768707,0,1602707508,1602707508,2020-10-14T20:31:48Z,17,Wed,20
287a486eb0-51b0c0f2-1602707415084187823,NA,299.65000000000055,1602768705,0,1602707506,1602707506,2020-10-14T20:31:46Z,17,Wed,20
9352a77f90-5039f798-1602707501497562390,NA,297.78999999999996,1602768701,0,1602707504,1602707504,2020-10-14T20:31:44Z,17,Wed,20
9352a77f90-5039f798-1602707497253599798,NA,299.75,1602768697,0,1602707498,1602707498,2020-10-14T20:31:38Z,17,Wed,20
9352a77f90-5039f798-1602707495880440282,NA,299.3199999999997,1602768696,0,1602707497,1602707497,2020-10-14T20:31:37Z,17,Wed,20
9352a77f90-5039f798-1602707487325433287,NA,298.4100000000001,1602768689,0,1602707496,1602707496,2020-10-14T20:31:36Z,17,Wed,20
e31d888f33-5e67224d-1602707493885797890,NA,303.17,1602768694,0,1602707495,1602707495,2020-10-14T20:31:35Z,17,Wed,20
9352a77f90-5039f798-1602707410102191947,NA,297.0799999999999,1602768691,0,1602707492,1602707492,2020-10-14T20:31:32Z,17,Wed,20
e31d888f33-5e67224d-1602707405369492591,NA,304.8699999999999,1602768689,0,1602707490,1602707490,2020-10-14T20:31:30Z,17,Wed,20
7b78b0f346-36a5754e-1602707406802294661,NA,297.59000000000015,1602768688,0,1602707489,1602707489,2020-10-14T20:31:29Z,17,Wed,20
5b6b6c79eb-7699093b-1602707361730021195,NA,297,1602768683,0,1602707488,1602707488,2020-10-14T20:31:28Z,17,Wed,20
9352a77f90-5039f798-1602707480382002053,NA,301.89999999999964,1602768681,0,1602707482,1602707482,2020-10-14T20:31:22Z,17,Wed,20
e31d888f33-5e67224d-1602707479311523543,NA,298.23,1602768679,0,1602707481,1602707481,2020-10-14T20:31:21Z,17,Wed,20
e31d888f33-5e67224d-1602707444196211215,NA,304.75,1602768678,0,1602707479,1602707479,2020-10-14T20:31:19Z,17,Wed,20
7b78b0f346-36a5754e-1602707367744965515,NA,300.225,1602768673,0,1602707474,1602707474,2020-10-14T20:31:14Z,17,Wed,20
7b78b0f346-36a5754e-1602707430535203672,NA,300.0199999999995,1602768671,0,1602707472,1602707472,2020-10-14T20:31:12Z,17,Wed,20
e31d888f33-5e67224d-1602707454767315594,NA,287.03999999999996,1602768667,0,1602707468,1602707468,2020-10-14T20:31:08Z,17,Wed,20
7b78b0f346-36a5754e-1602707332797520640,NA,301.7699999999995,1602768660,0,1602707461,1602707461,2020-10-14T20:31:01Z,17,Wed,20
eefa7f89d7-c93da63f-1602707332046194147,NA,304.0600000000004,1602768655,0,1602707456,1602707456,2020-10-14T20:30:56Z,17,Wed,20
e31d888f33-5e67224d-1602707437696033733,NA,303.7399999999998,1602768637,0,1602707439,1602707439,2020-10-14T20:30:39Z,17,Wed,20
7b78b0f346-36a5754e-1602707347063935345,NA,209.45000000000073,1602768633,0,1602707439,1602707439,2020-10-14T20:30:39Z,17,Wed,20
e31d888f33-5e67224d-1602707436838194085,NA,302.24000000000024,1602768637,0,1602707438,1602707438,2020-10-14T20:30:38Z,17,Wed,20
9352a77f90-5039f798-1602707372895590589,NA,307.68000000000006,1602768637,0,1602707438,1602707438,2020-10-14T20:30:38Z,17,Wed,20
e31d888f33-5e67224d-1602707429862075846,NA,69.17000000000007,1602768630,0,1602707431,1602707431,2020-10-14T20:30:31Z,17,Wed,20
eefa7f89d7-c93da63f-1602707424077837245,NA,305.3599999999997,1602768624,0,1602707425,1602707425,2020-10-14T20:30:25Z,17,Wed,20
eefa7f89d7-c93da63f-1602707421587414724,NA,296.72000000000025,1602768622,0,1602707423,1602707423,2020-10-14T20:30:23Z,17,Wed,20
287a486eb0-51b0c0f2-1602707389872707585,NA,304.97999999999956,1602768619,0,1602707420,1602707420,2020-10-14T20:30:20Z,17,Wed,20
9352a77f90-5039f798-1602707411662413051,NA,300.4,1602768612,0,1602707413,1602707413,2020-10-14T20:30:13Z,17,Wed,20
7b78b0f346-36a5754e-1602707411737110589,NA,301.9800000000005,1602768612,0,1602707413,1602707413,2020-10-14T20:30:13Z,17,Wed,20
5b6b6c79eb-7699093b-1602707319551154316,NA,301,1602768591,0,1602707394,1602707394,2020-10-14T20:29:54Z,17,Wed,20
7b78b0f346-36a5754e-1602707388749597425,NA,305.8800000000001,1602768589,0,1602707390,1602707390,2020-10-14T20:29:50Z,17,Wed,20
287a486eb0-51b0c0f2-1602707314745988000,NA,313.1100000000006,1602768588,0,1602707389,1602707389,2020-10-14T20:29:49Z,17,Wed,20
287a486eb0-51b0c0f2-1602707352854535928,NA,323.36,1602768569,0,1602707373,1602707373,2020-10-14T20:29:33Z,17,Wed,20
eefa7f89d7-c93da63f-1602707255438469954,NA,306.6099999999997,1602768552,0,1602707369,1602707369,2020-10-14T20:29:29Z,17,Wed,20
287a486eb0-51b0c0f2-1602707320277178481,NA,289.6799999999994,1602768566,0,1602707368,1602707368,2020-10-14T20:29:28Z,17,Wed,20
5b6b6c79eb-7699093b-1602707311902154031,NA,217.03000000000065,1602768565,0,1602707367,1602707367,2020-10-14T20:29:27Z,17,Wed,20
287a486eb0-51b0c0f2-1602707365454523083,NA,301.8899999999999,1602768565,0,1602707366,1602707366,2020-10-14T20:29:26Z,17,Wed,20
7b78b0f346-36a5754e-1602707285728014555,NA,300.06000000000006,1602768565,0,1602707366,1602707366,2020-10-14T20:29:26Z,17,Wed,20
