"client_ref","order_id","duration","deadline","known_difficult","created_on","last_modified_on"
"20394d75de-dfc112ad32bd-1601554845984500289","PO16015548474974307",297.0200000000001,1601626846,0,1601554847,1601554847
"20394d75de-dfc112ad32bd-1601554840111117606","PO16015548422983014",303.465,1601626840,0,1601554842,1601554842
"20394d75de-dfc112ad32bd-1601554835488491352","PO16015548370637032",305.96000000000004,1601626835,0,1601554837,1601554837
"20394d75de-dfc112ad32bd-1601554834420116356","PO16015548358125617",301.6300000000001,1601626834,0,1601554835,1601554835
"20394d75de-dfc112ad32bd-1601554822868795105","PO16015548243439354",298.15999999999985,1601626823,0,1601554824,1601554824
"6076ac6c75-3e7ebf43cea8-1601544492753277865","PO16015444951319166",297.03999999999996,1601627294,0,1601544495,1601544495
"6076ac6c75-3e7ebf43cea8-1601544470529858005","PO16015444721224664",263.72,1601627271,0,1601544472,1601544472
"6076ac6c75-3e7ebf43cea8-1601544470908432190","PO16015444724471093",298.095,1601627271,0,1601544472,1601544472
"6076ac6c75-3e7ebf43cea8-1601544466669136840","PO16015444679791717",303.40999999999997,1601627267,0,1601544467,1601544467
"6076ac6c75-3e7ebf43cea8-1601544452919777942","PO16015444541626213",302.905,1601627253,0,1601544454,1601544454
"6076ac6c75-3e7ebf43cea8-1601544448815806963","PO16015444501719002",297.06000000000006,1601627249,0,1601544450,1601544450
"59cb2c1b3d-02dd92f24032-1601543711550810743","PO16015437129056103",285.54,1601626511,0,1601543712,1601543712
"59cb2c1b3d-02dd92f24032-1601543708059769848","PO16015437101812111",267.8700000000001,1601626508,0,1601543710,1601543710
"59cb2c1b3d-02dd92f24032-1601543697856553034","PO16015437061754883",293.07,1601630098,0,1601543706,1601543706
"59cb2c1b3d-02dd92f24032-1601543689432903978","PO16015436924553709",301.81999999999994,1601630089,0,1601543704,1601543704
"59cb2c1b3d-02dd92f24032-1601543689919083998","PO16015436924557573",299.42999999999995,1601630090,0,1601543704,1601543704
"b523f801a4-01ef953bfcb1-1601540498062936346","PO1601540507987815",303.3899999999999,1601626898,0,1601540523,1601540523
"b523f801a4-01ef953bfcb1-1601540497394333307","PO16015405075873343",300.3599999999999,1601626897,0,1601540508,1601540508
"b523f801a4-01ef953bfcb1-1601540492558902398","PO16015405075356966",300.14999999999986,1601626893,0,1601540508,1601540508
"b523f801a4-01ef953bfcb1-1601540490048454599","PO16015405073929543",293.3600000000001,1601626890,0,1601540507,1601540507
"b523f801a4-01ef953bfcb1-1601540488079821776","PO16015404910693018",299.8000000000002,1601626888,0,1601540494,1601540494
"b523f801a4-01ef953bfcb1-1601540475095579415","PO16015404763629351",299.8600000000001,1601626875,0,1601540476,1601540476
"b523f801a4-01ef953bfcb1-1601540469752148120","PO16015404710822628",247.46000000000004,1601626870,0,1601540471,1601540471
"b523f801a4-01ef953bfcb1-1601540462781388026","PO16015404655172773",298.55000000000007,1601626863,0,1601540465,1601540465
"b523f801a4-01ef953bfcb1-1601540458157581202","PO16015404630456045",291.225,1601626861,0,1601540463,1601540463
"b523f801a4-01ef953bfcb1-1601540454415981903","PO16015404556819153",299.17999999999995,1601626854,0,1601540455,1601540455
"b523f801a4-01ef953bfcb1-1601540427597582978","PO16015404293077638",288.1300000000001,1601626828,0,1601540429,1601540429
"b523f801a4-01ef953bfcb1-1601540404931596129","PO16015404083941678",299.06499999999994,1601626805,0,1601540408,1601540408
"235568ff0b-e84e9627780c-1601527012816042855","PO16015270171377362",300.8699999999999,1601559416,0,1601527017,1601527017
"235568ff0b-e84e9627780c-1601527016256667101","PO1601527017647309",299.22,1601559416,0,1601527017,1601527017
"235568ff0b-e84e9627780c-1601527015284256948","PO16015270167935785",299.8,1601559415,0,1601527016,1601527016
"235568ff0b-e84e9627780c-1601527002572877758","PO16015270087457934",308.5999999999999,1601559407,0,1601527008,1601527008
"235568ff0b-e84e9627780c-1601527004898489558","PO16015270059979393",294.96000000000004,1601559405,0,1601527006,1601527006
"235568ff0b-e84e9627780c-1601527003308119608","PO16015270057417789",304.1500000000001,1601559404,0,1601527005,1601527005
"235568ff0b-e84e9627780c-1601526994199913175","PO16015269954334",301.39000000000004,1601559394,0,1601526995,1601526995
"235568ff0b-e84e9627780c-1601526989340724884","PO1601526990711214",303.78999999999996,1601559389,0,1601526990,1601526990
"235568ff0b-e84e9627780c-1601526980717179192","PO16015269860635606",300.06999999999994,1601559384,0,1601526986,1601526986
"235568ff0b-e84e9627780c-1601526981504222547","PO16015269829222156",150.19999999999982,1601559381,0,1601526982,1601526982
"235568ff0b-e84e9627780c-1601526979794468479","PO16015269812884058",302.0899999999999,1601559380,0,1601526981,1601526981
"235568ff0b-e84e9627780c-1601526970644632053","PO16015269723179008",309.49000000000024,1601559371,0,1601526972,1601526972
"235568ff0b-e84e9627780c-1601526958848983682","PO16015269614538597",297.20000000000005,1601559360,0,1601526961,1601526961
"57ad354eae-e26489c00f3f-1601524160837828061","PO16015241633729717",308.06999999999994,1601560162,0,1601524163,1601524163
"57ad354eae-e26489c00f3f-1601524160838101444","PO16015241635082307",304.01,1601560162,0,1601524163,1601524163
"57ad354eae-e26489c00f3f-1601524160845224274","PO1601524163552494",300.2099999999999,1601560162,0,1601524163,1601524163
"57ad354eae-e26489c00f3f-1601524140265491158","PO16015241414999078",302.4200000000001,1601560140,0,1601524141,1601524141
"57ad354eae-e26489c00f3f-1601524131821766129","PO16015241330378596",332.4699999999998,1601560132,0,1601524133,1601524133
"57ad354eae-e26489c00f3f-1601524132178037083","PO16015241335509792",277.96000000000004,1601560132,0,1601524133,1601524133
"57ad354eae-e26489c00f3f-1601524124614548086","PO16015241258794859",320.4200000000001,1601560125,0,1601524125,1601524125
"57ad354eae-e26489c00f3f-1601524110910181215","PO16015241178743171",296.20500000000004,1601560111,0,1601524117,1601524117
"57ad354eae-e26489c00f3f-1601524113052318871","PO16015241178836666",224.51,1601560113,0,1601524117,1601524117
"57ad354eae-e26489c00f3f-1601524104210968970","PO16015241080033243",274.6400000000001,1601560104,0,1601524112,1601524112
"57ad354eae-e26489c00f3f-1601524100010222092","PO16015241011209947",315.145,1601560100,0,1601524101,1601524101
"57ad354eae-e26489c00f3f-1601524011901591158","PO16015240131488266",31.25,1601560012,0,1601524013,1601524013
"225e61893a-370aa0edab53-1601522358445804336","PO16015223719182099",295.8499999999999,1601558370,0,1601522371,1601522371
"225e61893a-370aa0edab53-1601522359537590767","PO16015223618591662",306.0300000000001,1601558361,0,1601522361,1601522361
"225e61893a-370aa0edab53-1601522336607492420","PO16015223379421599",323.23,1601558337,0,1601522337,1601522337
"225e61893a-370aa0edab53-1601522328124210403","PO16015223316667468",300.1599999999994,1601558330,0,1601522331,1601522331
"225e61893a-370aa0edab53-1601522322927974947","PO16015223244177331",299.30999999999995,1601558323,0,1601522324,1601522324
"225e61893a-370aa0edab53-1601522319969831241","PO16015223212296033",299.6199999999999,1601558320,0,1601522321,1601522321
"225e61893a-370aa0edab53-1601522317500287080","PO1601522320229483",300.06000000000006,1601558319,0,1601522320,1601522320
"225e61893a-370aa0edab53-1601522308244015245","PO16015223130191595",298.72,1601558310,0,1601522313,1601522313
"225e61893a-370aa0edab53-1601522309791948181","PO16015223109831852",281.79499999999996,1601558310,0,1601522310,1601522310
"225e61893a-370aa0edab53-1601522305715992894","PO16015223069558894",292.6700000000001,1601558306,0,1601522306,1601522306
"225e61893a-370aa0edab53-1601522288766607699","PO16015222899373923",303.505,1601558289,0,1601522289,1601522289
"225e61893a-370aa0edab53-1601522275605493937","PO16015222768546474",304.3499999999999,1601558275,0,1601522276,1601522276
"225e61893a-370aa0edab53-1601522270348996907","PO16015222715285926",301.3600000000001,1601558270,0,1601522271,1601522271
"225e61893a-370aa0edab53-1601522260890395029","PO16015222621096674",294.57000000000016,1601558261,0,1601522262,1601522262
"b738dd0383-8168f72f4b4f-1601522038086727175","PO16015220716828059",298.075,1601561638,0,1601522072,1601522072
"b738dd0383-8168f72f4b4f-1601522031481548052","PO16015220523202338",307.97,1601561631,0,1601522053,1601522053
"b738dd0383-8168f72f4b4f-1601522021513794205","PO16015220284567445",302.675,1601561622,0,1601522028,1601522028
"b738dd0383-8168f72f4b4f-1601522018136970588","PO16015220284569702",302.51,1601561618,0,1601522028,1601522028
"b738dd0383-8168f72f4b4f-1601522014782729073","PO160152201852197",299.3499999999999,1601561615,0,1601522018,1601522018
"b738dd0383-8168f72f4b4f-1601521988560695826","PO16015219895363214",303.0799999999999,1601561588,0,1601521989,1601521989
"b738dd0383-8168f72f4b4f-1601521982666587671","PO16015219839517003",298.19000000000005,1601561583,0,1601521983,1601521983
"b738dd0383-8168f72f4b4f-1601521971310774481","PO16015219802804873",309.49,1601561571,0,1601521980,1601521980
"b738dd0383-8168f72f4b4f-1601521967883927462","PO16015219753717736",289.26,1601561568,0,1601521975,1601521975
"b738dd0383-8168f72f4b4f-1601521918534454733","PO16015219197346752",21.0300000000002,1601561518,0,1601521919,1601521919
"4b93560123-9ba23c6dbeec-1601521723272915690","PO16015217522301777",302.9399999999998,1601561331,0,1601521752,1601521752
"4b93560123-9ba23c6dbeec-1601521730106676538","PO16015217522307777",315.9699999999998,1601561332,0,1601521752,1601521752
"4b93560123-9ba23c6dbeec-1601521727954115913","PO16015217418646252",305.3800000000001,1601561328,0,1601521742,1601521742
"4b93560123-9ba23c6dbeec-1601521725727282173","PO16015217418648470",296.6800000000003,1601561328,0,1601521742,1601521742
"4b93560123-9ba23c6dbeec-1601521689666925315","PO16015216907359285",240.98000000000002,1601561289,0,1601521690,1601521690
"4b93560123-9ba23c6dbeec-1601521675287587473","PO16015216893111128",298.41,1601561288,0,1601521689,1601521689
"4b93560123-9ba23c6dbeec-1601521678419698373","PO16015216796354732",306.1999999999998,1601561278,0,1601521679,1601521679
"4b93560123-9ba23c6dbeec-1601521674063895953","PO16015216756465458",301.30999999999995,1601561274,0,1601521675,1601521675
"4b93560123-9ba23c6dbeec-1601521656569798542","PO16015216645877818",298.27,1601561260,0,1601521674,1601521674
"4b93560123-9ba23c6dbeec-1601521655368143988","PO16015216645877117",295.03999999999996,1601561261,0,1601521674,1601521674
"4b93560123-9ba23c6dbeec-1601521672783266242","PO16015216744933374",299.68,1601561273,0,1601521674,1601521674
"4b93560123-9ba23c6dbeec-1601521656338595263","PO16015216577577469",298.05000000000007,1601561256,0,1601521657,1601521657
"4b93560123-9ba23c6dbeec-1601521613032486704","PO16015216148262460",297.6800000000003,1601561213,0,1601521614,1601521614
"18ade5ef28-9607d58f-1601513924311741486",,300.4899999999998,1601560728,0,1601513929,1601513929
"18ade5ef28-9607d58f-1601513907544544635",,288.48,1601560724,0,1601513925,1601513925
"148082c30f-1c6cf636-1601513836206689429",,301.9399999999996,1601560701,0,1601513902,1601513902
"18ade5ef28-9607d58f-1601513833225420136",,304.42999999999984,1601560700,0,1601513901,1601513901
"148082c30f-1c6cf636-1601513765002044683",,300.985,1601560656,0,1601513857,1601513857
"3c9ab03bce-58eb4328-1601513656985028112",,300.52,1601560576,0,1601513793,1601513793
"148082c30f-1c6cf636-1601513662273358124",,295.45000000000005,1601560578,0,1601513793,1601513793
"3c9ab03bce-58eb4328-1601513634220573516",,300.54999999999995,1601560557,0,1601513775,1601513775
"18ade5ef28-9607d58f-1601513448463153356",,305.22999999999956,1601560267,0,1601513468,1601513468
"18ade5ef28-9607d58f-1601513427286930021",,301.24,1601560263,0,1601513464,1601513464
"18ade5ef28-9607d58f-1601513460883620822",,310.14999999999964,1601560261,0,1601513462,1601513462
"18ade5ef28-9607d58f-1601513419583604616",,310.94,1601560239,0,1601513440,1601513440
"3c9ab03bce-58eb4328-1601513346443232103",,297.03999999999996,1601560215,0,1601513416,1601513416
"3c9ab03bce-58eb4328-1601513342781748984",,295.2399999999998,1601560214,0,1601513415,1601513415
"18ade5ef28-9607d58f-1601513336465965104",,311.69000000000005,1601560209,0,1601513410,1601513410
"18ade5ef28-9607d58f-1601513403839411661",,297.4100000000003,1601560204,0,1601513405,1601513405
"18ade5ef28-9607d58f-1601513396216350597",,304.3299999999999,1601560199,0,1601513400,1601513400
"18ade5ef28-9607d58f-1601513346694175108",,300.5400000000002,1601560183,0,1601513385,1601513385
"148082c30f-1c6cf636-1601513366449496790",,307.4200000000001,1601560178,0,1601513379,1601513379
"18ade5ef28-9607d58f-1601513363655193894",,303.72,1601560173,0,1601513374,1601513374
"18ade5ef28-9607d58f-1601513371164387090",,270.98,1601560171,0,1601513372,1601513372
"148082c30f-1c6cf636-1601513352483887207",,297.6999999999998,1601560168,0,1601513369,1601513369
"18ade5ef28-9607d58f-1601513360486953764",,295.27000000000004,1601560160,0,1601513361,1601513361
"18ade5ef28-9607d58f-1601513352547534773",,286.21000000000004,1601560153,0,1601513354,1601513354
"148082c30f-1c6cf636-1601513353150567809",,290.27999999999975,1601560153,0,1601513354,1601513354
"18ade5ef28-9607d58f-1601513348463439708",,298.5999999999999,1601560151,0,1601513352,1601513352
"148082c30f-1c6cf636-1601513346021337288",,299.59000000000015,1601560146,0,1601513350,1601513350
"18ade5ef28-9607d58f-1601513341067570241",,293.3799999999999,1601560141,0,1601513350,1601513350
"148082c30f-1c6cf636-1601513302936784241",,299.92999999999984,1601560120,0,1601513325,1601513325
"148082c30f-1c6cf636-1601513295622939894",,297.92999999999984,1601560111,0,1601513312,1601513312
"18ade5ef28-9607d58f-1601513309670375414",,314.52000000000044,1601560109,0,1601513310,1601513310
"3c9ab03bce-58eb4328-1601513211355977417",,301.78999999999996,1601560033,0,1601513295,1601513295
"148082c30f-1c6cf636-1601513284185560429",,297.74,1601560092,0,1601513294,1601513294
"148082c30f-1c6cf636-1601513262174521607",,303.72000000000025,1601560062,0,1601513263,1601513263
"148082c30f-1c6cf636-1601513257979334353",,298.85000000000036,1601560058,0,1601513259,1601513259
"148082c30f-1c6cf636-1601513254879545642",,298.645,1601560055,0,1601513255,1601513255
"148082c30f-1c6cf636-1601513239378077660",,292.34000000000015,1601560039,0,1601513240,1601513240
"148082c30f-1c6cf636-1601513221707421939",,306.64,1601560034,0,1601513239,1601513239
"3c9ab03bce-58eb4328-1601513193595291392",,275.3599999999997,1601559993,0,1601513194,1601513194
"3c9ab03bce-58eb4328-1601513166513574881",,295.4899999999998,1601559990,0,1601513191,1601513191
"3c9ab03bce-58eb4328-1601513168560064906",,290.53999999999996,1601559968,0,1601513169,1601513169
"3c9ab03bce-58eb4328-1601513158423874509",,306.9200000000001,1601559967,0,1601513168,1601513168
"18ade5ef28-9607d58f-1601513159883887140",,5.600000000000364,1601559960,0,1601513160,1601513160
"3c9ab03bce-58eb4328-1601513134590394231",,300.9000000000001,1601559935,0,1601513136,1601513136
"3c9ab03bce-58eb4328-1601513112587985107",,278.3000000000002,1601559916,0,1601513131,1601513131
"3c9ab03bce-58eb4328-1601513112535791670",,297.8699999999999,1601559915,0,1601513121,1601513121
"3c9ab03bce-58eb4328-1601513088646072760",,324.9300000000003,1601559888,0,1601513089,1601513089
"3c9ab03bce-58eb4328-1601513059278990577",,299.38500000000005,1601559868,0,1601513069,1601513069
"3c9ab03bce-58eb4328-1601513058019783745",,300.1800000000003,1601559862,0,1601513063,1601513063
"3c9ab03bce-58eb4328-1601513053670253645",,308.69000000000005,1601559853,0,1601513054,1601513054
"3c9ab03bce-58eb4328-1601513030530980732",,300.455,1601559836,0,1601513037,1601513037
"3c9ab03bce-58eb4328-1601513010011586316",,289.9599999999999,1601559811,0,1601513012,1601513012
"cfc5737456-7f0d3f76-1601512627485398594",,211.47000000000003,1601559462,0,1601512664,1601512664
"cfc5737456-7f0d3f76-1601512643054555738",,298.61,1601559444,0,1601512645,1601512645
"cfc5737456-7f0d3f76-1601512635128738647",,299.71999999999997,1601559435,0,1601512636,1601512636
"cfc5737456-7f0d3f76-1601512612001665625",,301.68,1601559414,0,1601512615,1601512615
"40019657e8-e0545d30-1601512113629050233",,279.2699999999995,1601558914,0,1601512115,1601512115
"40019657e8-e0545d30-1601512081360492979",,298.40999999999985,1601558881,0,1601512082,1601512082
"40019657e8-e0545d30-1601512076886366554",,292.3000000000002,1601558877,0,1601512078,1601512078
"40019657e8-e0545d30-1601512053379019717",,292.6700000000001,1601558868,0,1601512069,1601512069
"40019657e8-e0545d30-1601512028018490947",,303.8100000000004,1601558828,0,1601512029,1601512029
"7b3ca712d6-139fbdcd-1601512000434389538",,307.3499999999999,1601558821,0,1601512022,1601512022
"40019657e8-e0545d30-1601512019937837630",,91.38999999999942,1601558820,0,1601512021,1601512021
"e3a00e6690-fb9348c0-1601511993319047514",,371.55999999999995,1601558819,0,1601512020,1601512020
"40019657e8-e0545d30-1601512010021530261",,305.09000000000015,1601558811,0,1601512012,1601512012
"40019657e8-e0545d30-1601512002771212326",,300.93000000000006,1601558802,0,1601512003,1601512003
"40019657e8-e0545d30-1601511928646751603",,293.4200000000001,1601558799,0,1601512000,1601512000
"40019657e8-e0545d30-1601511991040229687",,375.28999999999996,1601558791,0,1601511992,1601511992
"40019657e8-e0545d30-1601511970052060836",,294.96000000000004,1601558770,0,1601511971,1601511971
"e3a00e6690-fb9348c0-1601511929764762115",,300.3000000000002,1601558730,0,1601511931,1601511931
"7b3ca712d6-139fbdcd-1601511755807346156",,304.7499999999999,1601558726,0,1601511927,1601511927
"e3a00e6690-fb9348c0-1601511871385771366",,297.72000000000025,1601558719,0,1601511920,1601511920
"e3a00e6690-fb9348c0-1601511838030508897",,270.3600000000001,1601558689,0,1601511890,1601511890
"7b3ca712d6-139fbdcd-1601511820532684723",,367.17999999999984,1601558681,0,1601511884,1601511884
"40019657e8-e0545d30-1601511872348257447",,310.86000000000007,1601558676,0,1601511878,1601511878
"e3a00e6690-fb9348c0-1601511855646988997",,321.8699999999999,1601558669,0,1601511871,1601511871
"7b3ca712d6-139fbdcd-1601511858201049507",,387.3699999999999,1601558658,0,1601511859,1601511859
"e3a00e6690-fb9348c0-1601511853921195414",,269.65999999999985,1601558654,0,1601511857,1601511857
"40019657e8-e0545d30-1601511849705441480",,306.58,1601558649,0,1601511850,1601511850
"e3a00e6690-fb9348c0-1601511847116371058",,303.13,1601558647,0,1601511849,1601511849
"7b3ca712d6-139fbdcd-1601511764457171328",,313.5799999999999,1601558644,0,1601511845,1601511845
"7b3ca712d6-139fbdcd-1601511641397862046",,155.51000000000022,1601558630,0,1601511832,1601511832
"40019657e8-e0545d30-1601511822638010457",,300.8599999999999,1601558622,0,1601511823,1601511823
"e3a00e6690-fb9348c0-1601511818526097719",,237.94000000000005,1601558620,0,1601511821,1601511821
"e3a00e6690-fb9348c0-1601511815507031481",,329.4199999999996,1601558615,0,1601511816,1601511816
"40019657e8-e0545d30-1601511799160352723",,287.75,1601558599,0,1601511800,1601511800
"e3a00e6690-fb9348c0-1601511775588210852",,382.15999999999985,1601558575,0,1601511776,1601511776
"40019657e8-e0545d30-1601511755011072773",,243.03999999999996,1601558555,0,1601511756,1601511756
"40019657e8-e0545d30-1601511752917379120",,341.1300000000001,1601558553,0,1601511754,1601511754
"e3a00e6690-fb9348c0-1601511742693748176",,299.5500000000002,1601558542,0,1601511743,1601511743
"40019657e8-e0545d30-1601511741483782852",,306.8100000000004,1601558541,0,1601511742,1601511742
"40019657e8-e0545d30-1601511734410961288",,299.02,1601558538,0,1601511739,1601511739
"e3a00e6690-fb9348c0-1601511735070091371",,270.15,1601558535,0,1601511737,1601511737
"40019657e8-e0545d30-1601511731995270185",,323.1399999999999,1601558532,0,1601511734,1601511734
"40019657e8-e0545d30-1601511726695404904",,340.27999999999975,1601558530,0,1601511731,1601511731
"7b3ca712d6-139fbdcd-1601511725657219389",,288.46000000000004,1601558526,0,1601511727,1601511727
"e3a00e6690-fb9348c0-1601511706298450176",,339.0500000000002,1601558522,0,1601511723,1601511723
"7b3ca712d6-139fbdcd-1601511717606181583",,297.0500000000002,1601558517,0,1601511718,1601511718
"40019657e8-e0545d30-1601511715618358795",,251.26999999999998,1601558517,0,1601511718,1601511718
"e3a00e6690-fb9348c0-1601511717957091316",,256.69000000000005,1601558518,0,1601511718,1601511718
"7b3ca712d6-139fbdcd-1601511709812529354",,292.5599999999997,1601558510,0,1601511711,1601511711
"7b3ca712d6-139fbdcd-1601511706284247941",,233.58000000000038,1601558506,0,1601511707,1601511707
"e3a00e6690-fb9348c0-1601511701193722106",,263.7600000000002,1601558502,0,1601511703,1601511703
"e3a00e6690-fb9348c0-1601511681189852566",,257.78999999999996,1601558501,0,1601511702,1601511702
"e3a00e6690-fb9348c0-1601511696222083364",,325.6300000000001,1601558496,0,1601511697,1601511697
"7b3ca712d6-139fbdcd-1601511676535610609",,303.28999999999996,1601558484,0,1601511685,1601511685
"7b3ca712d6-139fbdcd-1601511680613473993",,293.96000000000004,1601558480,0,1601511681,1601511681
"e3a00e6690-fb9348c0-1601511671419700275",,299.92999999999984,1601558471,0,1601511672,1601511672
"7b3ca712d6-139fbdcd-1601511664846760294",,342.27,1601558470,0,1601511671,1601511671
"7b3ca712d6-139fbdcd-1601511637137671812",,300.365,1601558454,0,1601511655,1601511655
"e3a00e6690-fb9348c0-1601511650053245139",,313.5199999999995,1601558450,0,1601511651,1601511651
"7b3ca712d6-139fbdcd-1601511621415806580",,301.87,1601558447,0,1601511648,1601511648
"e3a00e6690-fb9348c0-1601511642476843924",,305.90000000000055,1601558442,0,1601511643,1601511643
"7b3ca712d6-139fbdcd-1601511608898872087",,294.9000000000001,1601558422,0,1601511623,1601511623
"e3a00e6690-fb9348c0-1601511612542973982",,347.76,1601558413,0,1601511614,1601511614
"7b3ca712d6-139fbdcd-1601511566176093880",,294.53999999999996,1601558382,0,1601511583,1601511583
"7b3ca712d6-139fbdcd-1601511578317603442",,257.33500000000004,1601558379,0,1601511580,1601511580
"dfc526e3a3-ab81659f-1601511449287079721",,316.78999999999996,1601558270,0,1601511471,1601511471
"dfc526e3a3-ab81659f-1601511443390484863",,325.0999999999999,1601558267,0,1601511468,1601511468
"dfc526e3a3-ab81659f-1601511461451980256",,308.1700000000001,1601558261,0,1601511462,1601511462
"dfc526e3a3-ab81659f-1601511378737222142",,288.10000000000036,1601558258,0,1601511459,1601511459
"dfc526e3a3-ab81659f-1601511330295522427",,241.20000000000027,1601558132,0,1601511333,1601511333
"dfc526e3a3-ab81659f-1601511287445389288",,296.6700000000001,1601561694,0,1601511295,1601511295
"dfc526e3a3-ab81659f-1601511260959041833",,255.83500000000004,1601561678,0,1601511278,1601511278
"dfc526e3a3-ab81659f-1601511275423645075",,295.1400000000001,1601561675,0,1601511276,1601511276
"dfc526e3a3-ab81659f-1601511244686187064",,297.5100000000002,1601561645,0,1601511247,1601511247
"dfc526e3a3-ab81659f-1601511245349310694",,300.9,1601561646,0,1601511247,1601511247
"dfc526e3a3-ab81659f-1601511147885277434",,338.5999999999997,1601561554,0,1601511158,1601511158
"dfc526e3a3-ab81659f-1601511139342731071",,284.4000000000001,1601561553,0,1601511155,1601511155
"dfc526e3a3-ab81659f-1601511080191369973",,291.375,1601561498,0,1601511099,1601511099
"dfc526e3a3-ab81659f-1601511087295945802",,293.02999999999975,1601561489,0,1601511090,1601511090
"dfc526e3a3-ab81659f-1601511057350264446",,295.17999999999995,1601561462,0,1601511063,1601511063
"dfc526e3a3-ab81659f-1601511046308978946",,306.98,1601561446,0,1601511047,1601511047
"dfc526e3a3-ab81659f-1601511043830707550",,303.53999999999996,1601561445,0,1601511046,1601511046
"dfc526e3a3-ab81659f-1601510974463219060",,37.47999999999956,1601561374,0,1601510975,1601510975
"c602eb1d0b-5afdf953-1601510538658259446",,319.33000000000015,1601560963,0,1601510564,1601510564
"6a7f1426a8-baabeed7-1601510535663735501",,331.37999999999965,1601560962,0,1601510563,1601510563
"6a7f1426a8-baabeed7-1601510532422247064",,253.76,1601560933,0,1601510534,1601510534
"1357d5ae05-2ef184fd-1601510467410548865",,307.64,1601560877,0,1601510479,1601510479
"c602eb1d0b-5afdf953-1601510477258913937",,301,1601560877,0,1601510479,1601510479
"6a7f1426a8-baabeed7-1601510437906421043","PO16015104391695463",301.27999999999975,1601560838,0,1601510439,1601510439
"c602eb1d0b-5afdf953-1601510391776435319","PO16015103929549396",353.1300000000001,1601560792,0,1601510392,1601510392
"c602eb1d0b-5afdf953-1601510373966738426","PO16015103767097898",301.345,1601560775,0,1601510376,1601510376
"c602eb1d0b-5afdf953-1601510356256748989","PO16015103574367169",68.44999999999982,1601560756,0,1601510357,1601510357
"6a7f1426a8-baabeed7-1601510314323756340","PO16015103556705536",303.05999999999995,1601560754,0,1601510355,1601510355
"6a7f1426a8-baabeed7-1601510342726848561","PO16015103558396678",269.28999999999996,1601560754,0,1601510355,1601510355
"6a7f1426a8-baabeed7-1601510287514094055","PO16015103283814597",301.7399999999999,1601560727,0,1601510328,1601510328
"1357d5ae05-2ef184fd-1601510315514395955","PO16015103191402196",360.93000000000006,1601560716,0,1601510319,1601510319
"c602eb1d0b-5afdf953-1601510304702021374","PO16015103061238095",334.9649999999999,1601560705,0,1601510306,1601510306
"6a7f1426a8-baabeed7-1601510303020616857","PO16015103041304164",341.1700000000001,1601560703,0,1601510304,1601510304
"c602eb1d0b-5afdf953-1601510301176232530","PO16015103043855307",306.14999999999986,1601560703,0,1601510304,1601510304
"6a7f1426a8-baabeed7-1601510285511277047","PO16015103039709185",325.71000000000004,1601560702,0,1601510303,1601510303
"6a7f1426a8-baabeed7-1601510273576288708","PO16015103026348099",397.1100000000001,1601560701,0,1601510302,1601510302
"6a7f1426a8-baabeed7-1601510282900018841","PO16015102848276334",324.66,1601560683,0,1601510284,1601510284
"6a7f1426a8-baabeed7-1601510276676253519","PO16015102781995841",357.8000000000002,1601560677,0,1601510278,1601510278
"6a7f1426a8-baabeed7-1601510257388536833","PO16015102587521872",294.02999999999975,1601560657,0,1601510258,1601510258
"6a7f1426a8-baabeed7-1601510233336176416","PO16015102540171300",312.09000000000015,1601560653,0,1601510254,1601510254
"6a7f1426a8-baabeed7-1601510230658312443","PO16015102531919808",264.08000000000084,1601560652,0,1601510253,1601510253
"6a7f1426a8-baabeed7-1601510226930174212","PO16015102515432186",181.40999999999985,1601560650,0,1601510251,1601510251
"6a7f1426a8-baabeed7-1601510212467541687","PO16015102317368604",304.75,1601560630,0,1601510231,1601510231
"6a7f1426a8-baabeed7-1601510218221979520","PO16015102235974661",309.45,1601560622,0,1601510223,1601510223
"6a7f1426a8-baabeed7-1601510196636179495","PO1601510203569701",250.77999999999975,1601560602,0,1601510203,1601510203
"6a7f1426a8-baabeed7-1601510197308045374","PO16015102004831242",267.2800000000002,1601560599,0,1601510200,1601510200
"6a7f1426a8-baabeed7-1601510176604803873","PO16015101778925227",297.9200000000001,1601560576,0,1601510177,1601510177
"6a7f1426a8-baabeed7-1601510172829893880","PO16015101741065287",313.66999999999985,1601560573,0,1601510174,1601510174
"6a7f1426a8-baabeed7-1601510167881336715","PO1601510169011760",314.5,1601560568,0,1601510169,1601510169
"62bc1db8d4-c789e927-1601510155955596146","PO16015101621891811",352.48,1601560559,0,1601510162,1601510162
"62bc1db8d4-c789e927-1601510077098139602","PO16015100805956820",359.7800000000002,1601560479,0,1601510080,1601510080
"62bc1db8d4-c789e927-1601510021208009066","PO1601510022925443",280.46000000000004,1601560421,0,1601510022,1601510022
"62bc1db8d4-c789e927-1601509957060908917","PO16015099587438568",105.26000000000022,1601560357,0,1601509958,1601509958
"62bc1db8d4-c789e927-1601509875082632993","PO16015098791837950",267.4399999999998,1601560278,0,1601509879,1601509879
"62bc1db8d4-c789e927-1601509851632221515","PO16015098646172220",294.0699999999997,1601560261,0,1601509864,1601509864
"62bc1db8d4-c789e927-1601509857257451894","PO16015098636207480",308.94000000000005,1601560262,0,1601509863,1601509863
"62bc1db8d4-c789e927-1601509816871936565","PO16015098595908228",285.2199999999998,1601560258,0,1601509859,1601509859
